,Air_TempC_Avg,Air_TempC_Max,Air_TempC_Min,Relative_Humidity_Avg,Relative_Humidity_Max,Relative_Humidity_Min,Ppt_mm_Tot,Date_datetime,frost
559,7.39,18.45,-1.09,75.73,99.1,34.75,0.0,2015-02-02,1
560,8.84,20.54,-0.95,68.78,98.1,23.31,0.0,2015-02-03,1
561,9.72,22.33,-1.51,60.19,97.6,18.26,0.0,2015-02-04,1
562,8.89,21.8,-1.01,60.27,95.6,18.28,0.0,2015-02-05,1
563,9.44,23.52,-3.06,56.16,94.4,17.23,0.0,2015-02-06,1
564,11.71,26.08,-1.7,46.19,92.3,11.05,0.0,2015-02-07,1
565,12.23,26.1,-0.37,45.9,83.7,17.41,0.0,2015-02-08,1
566,12.39,25.74,0.0,49.08,89.5,16.47,0.0,2015-02-09,1
567,13.13,25.88,0.67,40.48,83.3,12.25,0.0,2015-02-10,0
568,9.13,18.39,-0.75,45.44,70.53,24.81,0.0,2015-02-11,1
569,6.21,16.87,-3.08,57.43,91.8,26.99,0.0,2015-02-12,1
570,6.88,19.83,-3.71,52.87,87.2,19.96,0.0,2015-02-13,1
571,9.74,21.87,-2.45,54.47,82.4,24.9,0.0,2015-02-14,1
572,15.08,25.06,5.66,54.68,89.8,20.69,0.0,2015-02-15,0
573,12.88,21.92,4.29,49.02,90.2,19.02,0.0,2015-02-16,0
574,7.22,16.28,-0.88,35.28,72.29,9.88,0.0,2015-02-17,1
575,7.99,22.76,-6.03,32.02,68.48,8.26,0.0,2015-02-18,1
576,12.14,25.49,-2.81,28.28,60.36,12.02,0.0,2015-02-19,1
577,13.37,24.23,0.77,24.84,49.55,8.07,0.0,2015-02-20,0
578,15.57,23.21,6.33,29.28,51.31,17.28,0.0,2015-02-21,0
579,13.11,21.84,3.34,44.47,64.85,23.71,0.0,2015-02-22,0
580,2.75,8.06,-0.67,72.5,89.7,48.83,0.7,2015-02-23,1
581,4.35,16.53,-6.68,72.34,95.7,26.85,1.2,2015-02-24,1
582,7.44,18.01,-4.05,57.44,97.1,22.46,0.0,2015-02-25,1
583,6.62,15.92,-1.08,53.64,80.5,28.76,0.0,2015-02-26,1
584,3.87,11.97,-3.82,59.52,87.0,35.66,0.0,2015-02-27,1
585,7.88,19.92,-5.78,52.56,86.8,27.3,0.0,2015-02-28,1
586,14.25,23.43,2.72,38.97,79.09,13.56,0.0,2015-03-01,0
587,14.04,18.74,10.62,45.59,78.23,22.46,0.9,2015-03-02,0
588,11.12,15.81,5.42,77.8,97.5,40.71,4.5,2015-03-03,0
589,8.19,15.93,1.08,69.6,98.1,30.33,0.0,2015-03-04,0
590,4.51,14.29,-2.87,55.81,90.7,20.16,0.0,2015-03-05,1
591,6.23,18.92,-5.83,45.88,90.7,4.77,0.0,2015-03-06,1
592,10.08,19.38,0.33,43.22,60.96,27.5,0.0,2015-03-07,0
593,13.03,23.51,3.43,45.52,82.5,14.0,0.0,2015-03-08,0
594,10.98,21.69,0.37,50.3,79.36,20.83,0.0,2015-03-09,0
595,11.02,22.9,-0.48,48.16,92.5,12.35,0.0,2015-03-10,1
596,12.26,24.0,-0.08,37.35,72.01,10.22,0.0,2015-03-11,1
597,12.39,22.17,2.32,42.66,67.55,23.01,0.0,2015-03-12,0
598,14.67,23.25,6.23,37.42,66.26,16.49,0.0,2015-03-13,0
599,13.8,21.95,6.18,34.64,59.66,17.01,0.0,2015-03-14,0
600,12.1,21.61,0.28,31.63,65.59,12.51,0.0,2015-03-15,0
601,13.06,24.33,0.14,36.37,54.17,22.91,0.0,2015-03-16,0
602,13.8,17.81,10.14,63.16,86.9,44.01,0.6,2015-03-17,0
603,12.19,19.5,7.26,83.7,97.5,51.81,0.9,2015-03-18,0
604,12.92,21.16,6.19,69.16,98.1,34.63,0.0,2015-03-19,0
605,12.98,22.51,2.31,62.19,98.7,26.36,0.0,2015-03-20,0
606,13.16,23.07,6.57,61.5,87.4,23.31,0.0,2015-03-21,0
607,15.56,27.35,1.93,46.97,97.0,11.19,0.0,2015-03-22,0
608,17.12,27.9,4.21,24.9,54.71,5.11,0.0,2015-03-23,0
609,15.41,27.54,0.9,22.8,55.15,5.92,0.0,2015-03-24,0
610,14.89,25.45,2.39,24.25,45.57,12.25,0.0,2015-03-25,0
611,11.94,21.94,3.0,35.57,65.96,13.65,0.0,2015-03-26,0
612,14.66,27.3,0.95,26.68,57.99,7.82,0.0,2015-03-27,0
613,17.76,31.18,1.76,17.79,44.41,3.86,0.0,2015-03-28,0
614,18.32,31.44,3.08,14.19,28.02,3.84,0.0,2015-03-29,0
615,22.69,29.53,13.84,16.89,26.6,11.55,0.0,2015-03-30,0
616,19.22,29.87,7.12,28.09,51.16,10.01,0.0,2015-03-31,0
617,18.61,28.54,7.38,38.21,80.9,11.67,0.0,2015-04-01,0
618,19.6,28.19,9.64,18.77,36.35,6.89,0.0,2015-04-02,0
619,16.01,25.01,4.07,20.3,34.23,8.57,0.0,2015-04-03,0
620,15.69,23.36,7.1,38.37,57.43,25.11,0.0,2015-04-04,0
621,17.27,27.94,5.35,32.37,74.58,8.87,0.0,2015-04-05,0
622,18.41,28.01,6.07,18.86,33.52,8.24,0.0,2015-04-06,0
623,19.01,28.28,6.58,20.19,36.04,9.61,0.0,2015-04-07,0
624,19.36,28.33,9.51,23.2,45.07,9.51,0.0,2015-04-08,0
625,15.13,25.78,3.34,16.89,35.19,6.16,0.0,2015-04-09,0
626,17.57,28.55,4.15,20.88,32.73,13.46,0.0,2015-04-10,0
627,20.5,28.19,11.71,21.51,40.65,8.07,0.0,2015-04-11,0
628,15.63,19.21,11.99,60.77,85.5,34.38,0.1,2015-04-12,0
629,13.82,21.29,5.44,56.58,93.2,29.2,1.3,2015-04-13,0
630,13.27,23.19,1.44,52.37,97.9,17.26,0.0,2015-04-14,0
631,17.35,27.14,5.52,34.4,74.0,9.83,0.0,2015-04-15,0
632,15.05,23.23,2.7,16.14,33.56,4.58,0.0,2015-04-16,0
633,10.04,21.78,-5.51,16.9,32.58,7.83,0.0,2015-04-17,1
634,13.27,24.65,-2.17,24.33,49.05,13.7,0.0,2015-04-18,1
635,15.97,27.03,1.87,26.7,56.61,9.37,0.0,2015-04-19,0
636,17.61,27.48,3.38,25.09,52.9,10.09,0.0,2015-04-20,0
637,17.73,28.74,4.86,19.5,41.67,7.49,0.0,2015-04-21,0
638,17.78,26.7,8.12,16.25,29.03,5.62,0.0,2015-04-22,0
639,17.31,26.95,4.6,27.78,63.28,13.94,0.7,2015-04-23,0
640,15.85,23.06,7.58,43.75,86.5,16.0,1.8,2015-04-24,0
641,16.24,26.34,3.09,34.52,80.4,10.13,0.0,2015-04-25,0
642,12.92,18.42,6.07,44.32,87.5,24.86,1.4,2015-04-26,0
643,12.44,21.14,3.12,52.98,89.0,28.36,0.0,2015-04-27,0
644,13.84,21.88,3.66,35.94,73.57,15.46,0.0,2015-04-28,0
645,14.37,25.96,0.81,27.99,54.88,11.48,0.0,2015-04-29,0
646,18.06,30.38,2.7,20.75,43.11,8.49,0.0,2015-04-30,0
647,21.5,33.93,7.2,15.9,30.94,6.94,0.0,2015-05-01,0
648,22.85,33.5,6.99,17.39,34.04,5.88,0.0,2015-05-02,0
649,23.11,31.64,11.94,25.76,51.06,10.86,0.0,2015-05-03,0
650,20.72,29.84,11.92,46.46,79.07,21.21,0.0,2015-05-04,0
651,18.06,25.88,8.07,48.29,98.4,16.05,0.0,2015-05-05,0
652,18.68,28.48,7.12,30.85,74.5,9.08,0.0,2015-05-06,0
653,19.41,28.06,7.64,20.47,34.58,8.39,0.0,2015-05-07,0
654,19.73,28.73,6.82,23.3,53.76,5.93,0.0,2015-05-08,0
655,15.54,23.42,4.98,20.48,40.77,6.82,0.0,2015-05-09,0
656,15.68,25.68,2.05,25.28,54.04,7.09,0.0,2015-05-10,0
657,18.87,28.05,4.53,25.05,47.01,8.57,0.0,2015-05-11,0
658,17.44,27.02,12.1,62.85,95.0,30.13,14.4,2015-05-12,0
659,17.47,25.65,11.31,58.88,96.7,21.38,0.6,2015-05-13,0
660,19.68,29.39,12.14,48.89,83.1,9.77,0.9,2015-05-14,0
661,19.41,27.86,12.22,46.12,84.9,18.19,0.0,2015-05-15,0
662,16.11,22.6,9.36,37.78,74.7,15.1,0.0,2015-05-16,0
663,17.05,26.58,7.04,34.09,66.9,10.82,0.0,2015-05-17,0
664,22.7,33.07,8.32,26.71,60.87,8.85,0.0,2015-05-18,0
665,21.54,28.91,8.97,19.1,40.04,6.68,0.0,2015-05-19,0
666,19.91,30.88,4.33,20.96,54.06,6.4,0.0,2015-05-20,0
667,18.85,26.65,11.74,63.23,92.6,30.37,18.9,2015-05-21,0
668,20.03,30.06,9.22,47.03,100.0,6.04,0.1,2015-05-22,0
669,19.26,26.45,11.72,26.67,63.24,9.4,0.0,2015-05-23,0
670,18.29,26.3,6.71,31.82,76.43,11.69,0.0,2015-05-24,0
671,19.59,28.78,8.84,34.94,71.61,12.13,0.0,2015-05-25,0
672,20.47,30.45,8.61,36.27,79.0,12.13,0.0,2015-05-26,0
673,21.83,33.14,8.69,26.41,63.91,8.0,0.0,2015-05-27,0
674,23.61,33.99,10.41,19.7,47.33,5.57,0.0,2015-05-28,0
675,23.78,35.7,9.4,19.26,43.81,6.01,0.0,2015-05-29,0
676,23.93,33.38,16.55,34.35,53.42,19.19,0.0,2015-05-30,0
677,23.32,32.92,13.55,45.31,78.35,20.24,0.0,2015-05-31,0
678,24.68,36.58,12.58,36.88,78.87,13.08,0.1,2015-06-01,0
679,25.39,36.63,11.55,24.91,70.34,3.72,0.0,2015-06-02,0
680,24.97,36.11,11.71,15.39,37.42,4.39,0.0,2015-06-03,0
681,24.93,35.73,12.03,15.02,28.58,6.93,0.0,2015-06-04,0
682,26.98,34.24,17.61,25.76,44.45,17.08,0.0,2015-06-05,0
683,27.77,36.2,17.76,35.82,71.57,15.0,0.0,2015-06-06,0
684,27.04,33.32,16.89,33.3,56.63,20.01,0.0,2015-06-07,0
685,27.33,34.22,20.16,37.57,73.62,20.83,0.0,2015-06-08,0
686,25.23,33.9,18.96,53.71,88.6,26.08,0.1,2015-06-09,0
687,27.28,35.85,18.59,42.58,81.4,16.11,0.0,2015-06-10,0
688,26.89,35.69,15.82,28.18,51.41,10.38,0.0,2015-06-11,0
689,25.98,35.81,15.14,26.1,54.66,8.88,0.0,2015-06-12,0
690,26.41,37.05,14.13,23.58,42.46,8.27,0.0,2015-06-13,0
691,26.69,36.58,14.76,29.39,57.51,11.03,0.0,2015-06-14,0
692,27.02,36.35,20.11,31.1,52.11,16.49,0.0,2015-06-15,0
693,26.7,33.92,17.95,43.56,75.57,21.45,0.0,2015-06-16,0
694,27.96,38.41,16.08,35.24,73.18,15.94,0.0,2015-06-17,0
695,31.12,39.38,21.9,24.98,46.88,9.34,0.0,2015-06-18,0
696,29.45,37.22,21.65,35.77,82.9,13.69,3.7,2015-06-19,0
697,30.25,40.57,17.6,26.17,55.63,8.6,0.0,2015-06-20,0
698,31.43,41.41,19.73,24.28,46.18,10.48,0.0,2015-06-21,0
699,31.53,41.81,17.49,27.45,55.63,10.48,0.0,2015-06-22,0
700,28.41,34.85,21.68,40.66,64.41,23.36,0.0,2015-06-23,0
701,27.58,34.93,22.11,43.91,62.63,24.85,0.0,2015-06-24,0
702,28.01,36.53,19.19,43.53,76.45,22.39,0.0,2015-06-25,0
703,28.47,37.11,19.94,39.53,65.73,19.82,0.0,2015-06-26,0
704,26.92,33.86,22.03,39.73,55.23,20.97,0.0,2015-06-27,0
705,28.31,36.18,18.17,36.54,63.54,21.54,0.0,2015-06-28,0
706,28.74,37.94,17.6,28.44,48.8,15.51,0.0,2015-06-29,0
707,28.67,36.15,20.11,34.58,59.11,14.38,0.0,2015-06-30,0
708,27.93,38.03,16.0,32.98,66.54,15.32,0.0,2015-07-01,0
709,29.81,40.16,17.54,29.02,49.39,13.07,0.0,2015-07-02,0
710,27.2,35.94,20.31,52.65,91.5,23.62,2.0,2015-07-03,0
711,26.46,36.02,19.72,56.58,90.7,26.13,12.8,2015-07-04,0
712,26.45,33.87,19.64,60.45,97.2,29.26,0.0,2015-07-05,0
713,28.01,35.93,20.62,47.2,83.7,20.84,0.0,2015-07-06,0
714,24.68,33.72,19.57,60.84,86.5,28.24,1.7,2015-07-07,0
715,23.06,33.64,16.22,68.87,95.9,27.95,21.8,2015-07-08,0
716,22.31,31.91,17.19,75.55,95.6,38.08,6.7,2015-07-09,0
717,22.15,29.84,18.36,78.92,96.9,42.84,4.5,2015-07-10,0
718,25.15,33.41,17.23,67.69,98.6,33.17,0.2,2015-07-11,0
719,28.17,36.41,19.3,50.36,93.5,17.03,0.0,2015-07-12,0
720,28.91,36.83,20.55,37.19,62.9,16.57,0.0,2015-07-13,0
721,28.26,35.36,22.1,38.47,63.27,21.22,0.0,2015-07-14,0
722,26.88,35.11,18.95,44.28,74.56,20.18,0.0,2015-07-15,0
723,26.79,35.0,18.83,44.18,76.13,21.13,0.0,2015-07-16,0
724,25.77,34.86,20.89,49.76,84.1,23.78,0.3,2015-07-17,0
725,27.74,36.7,18.37,44.41,78.74,19.78,0.0,2015-07-18,0
726,27.52,36.65,20.96,45.39,69.19,21.57,0.0,2015-07-19,0
727,27.53,36.82,17.19,48.19,85.2,19.29,0.0,2015-07-20,0
728,26.89,35.82,18.79,49.31,78.95,19.82,0.0,2015-07-21,0
729,25.31,35.39,18.43,61.07,91.9,25.6,0.3,2015-07-22,0
730,28.16,36.95,19.31,49.77,91.5,22.13,0.0,2015-07-23,0
731,29.49,38.07,20.82,40.0,71.79,17.75,1.1,2015-07-24,0
732,29.39,39.17,20.23,42.15,80.9,17.93,0.0,2015-07-25,0
733,28.71,37.53,20.5,46.51,89.8,17.34,0.1,2015-07-26,0
734,28.95,38.31,18.7,42.44,84.1,18.15,1.6,2015-07-27,0
735,28.38,38.44,20.91,45.32,74.15,18.31,0.2,2015-07-28,0
736,24.82,35.32,19.43,65.23,93.5,24.16,9.2,2015-07-29,0
737,24.24,32.23,18.23,70.07,97.2,35.67,5.5,2015-07-30,0
738,26.34,34.81,20.33,59.98,93.3,28.93,0.2,2015-07-31,0
739,27.43,35.34,19.7,49.21,84.0,21.33,0.0,2015-08-01,0
740,26.67,35.62,18.37,54.82,87.2,24.12,0.8,2015-08-02,0
741,27.02,35.99,19.98,56.03,92.1,22.46,1.6,2015-08-03,0
742,27.11,37.16,18.51,55.0,96.4,16.36,0.0,2015-08-04,0
743,29.17,39.94,18.87,39.83,81.8,11.89,0.0,2015-08-05,0
744,29.74,40.38,18.94,34.84,68.62,13.36,1.2,2015-08-06,0
745,29.69,39.78,19.81,38.43,79.27,11.51,0.0,2015-08-07,0
746,26.71,35.59,19.07,45.79,70.22,23.05,0.0,2015-08-08,0
747,27.71,36.9,18.85,45.93,78.86,19.86,0.0,2015-08-09,0
748,28.62,37.22,21.51,42.82,67.01,20.16,0.0,2015-08-10,0
749,28.68,36.25,20.54,36.14,81.6,14.13,0.2,2015-08-11,0
750,29.01,37.35,20.16,23.34,37.78,10.72,0.0,2015-08-12,0
751,28.34,38.44,16.98,31.01,46.22,16.42,0.0,2015-08-13,0
752,30.6,40.29,18.94,29.55,55.36,13.3,0.0,2015-08-14,0
753,30.41,40.12,20.5,33.02,53.38,17.38,0.0,2015-08-15,0
754,28.82,38.5,20.66,42.98,87.4,18.89,4.1,2015-08-16,0
755,27.57,36.34,21.47,57.07,92.2,24.23,0.1,2015-08-17,0
756,28.22,38.71,20.16,46.5,80.0,16.51,0.4,2015-08-18,0
757,27.86,38.26,16.7,42.5,89.1,9.92,0.0,2015-08-19,0
758,28.17,37.88,18.09,39.52,74.57,16.0,0.0,2015-08-20,0
759,28.9,38.34,22.37,34.43,58.01,14.97,0.0,2015-08-21,0
760,27.36,37.17,19.78,44.96,68.91,19.81,0.0,2015-08-22,0
761,25.4,33.37,18.53,57.54,89.9,26.38,9.2,2015-08-23,0
762,25.54,32.69,18.95,60.15,93.5,32.03,0.5,2015-08-24,0
763,26.73,35.24,22.24,52.88,77.88,24.79,0.0,2015-08-25,0
764,28.19,36.38,19.17,41.41,77.04,19.42,0.0,2015-08-26,0
765,28.19,35.57,21.79,41.57,66.65,22.33,0.0,2015-08-27,0
766,26.75,37.35,17.71,44.26,73.89,18.96,0.1,2015-08-28,0
767,27.1,36.65,19.93,43.89,74.56,12.92,0.0,2015-08-29,0
768,26.57,35.63,16.94,41.26,70.67,21.28,0.0,2015-08-30,0
769,26.76,36.89,16.44,34.77,59.34,13.89,0.0,2015-08-31,0
770,26.51,37.06,15.7,34.83,66.4,11.09,0.0,2015-09-01,0
771,25.98,37.51,15.42,37.03,67.99,14.99,3.0,2015-09-02,0
772,25.15,32.04,18.74,49.5,83.0,26.69,0.0,2015-09-03,0
773,24.06,30.12,19.16,51.51,71.07,32.79,0.0,2015-09-04,0
774,26.02,35.33,18.21,47.63,77.08,25.72,0.0,2015-09-05,0
775,27.46,37.0,20.6,38.51,58.78,19.44,0.0,2015-09-06,0
776,28.06,35.99,20.66,39.83,65.37,21.16,0.0,2015-09-07,0
777,26.61,35.2,18.62,45.05,82.8,20.08,0.0,2015-09-08,0
778,26.17,33.62,19.84,46.01,66.36,22.16,0.0,2015-09-09,0
779,23.96,33.03,18.58,58.07,77.51,29.92,0.3,2015-09-10,0
780,24.26,35.13,14.33,51.1,90.6,22.26,0.0,2015-09-11,0
781,24.29,33.61,15.03,44.99,71.77,25.59,0.0,2015-09-12,0
782,25.28,35.17,15.0,35.61,60.37,17.6,0.0,2015-09-13,0
783,25.92,35.58,15.44,29.49,49.21,15.45,0.0,2015-09-14,0
784,25.88,34.04,18.62,38.25,55.88,23.03,0.0,2015-09-15,0
785,25.57,34.53,15.51,42.58,62.53,26.81,0.0,2015-09-16,0
786,26.12,35.24,15.36,43.87,75.02,19.13,0.0,2015-09-17,0
787,26.3,36.06,17.66,43.84,66.59,22.17,0.7,2015-09-18,0
788,20.19,25.1,15.97,65.33,86.1,42.24,0.0,2015-09-19,0
789,22.15,30.55,14.52,65.39,97.2,33.2,0.0,2015-09-20,0
790,20.04,26.18,14.53,81.4,98.0,53.62,5.9,2015-09-21,0
791,21.97,27.39,17.55,77.92,98.5,47.93,1.4,2015-09-22,0
792,22.67,33.17,14.39,63.26,97.5,23.82,0.0,2015-09-23,0
793,23.25,34.21,12.92,50.36,91.8,15.41,0.0,2015-09-24,0
794,22.45,30.49,15.94,52.0,76.54,28.76,0.0,2015-09-25,0
795,21.84,31.89,12.17,48.19,80.5,22.65,0.0,2015-09-26,0
796,23.57,35.65,12.08,34.18,68.09,11.56,0.0,2015-09-27,0
797,24.79,36.54,12.14,28.63,52.19,10.53,0.0,2015-09-28,0
798,24.79,36.83,11.63,30.32,53.36,13.59,0.0,2015-09-29,0
799,20.82,25.22,16.89,36.07,43.64,28.42,0.0,2015-09-30,0
800,24.14,35.79,12.34,30.0,55.25,11.92,0.0,2015-10-01,0
801,24.76,35.63,12.5,30.77,55.12,10.97,0.1,2015-10-02,0
802,22.26,29.6,15.82,48.32,66.23,31.7,0.2,2015-10-03,0
803,17.23,20.28,14.51,84.7,95.6,62.64,3.8,2015-10-04,0
804,18.1,24.52,13.18,76.52,94.9,53.34,0.0,2015-10-05,0
805,18.75,27.81,10.52,69.46,98.5,31.91,0.1,2015-10-06,0
806,16.86,24.32,12.82,72.75,93.7,35.42,1.8,2015-10-07,0
807,16.56,25.31,7.97,67.66,98.4,34.0,0.0,2015-10-08,0
808,17.78,25.02,11.33,67.33,91.4,42.87,0.0,2015-10-09,0
809,18.13,28.19,9.58,66.02,96.8,31.4,0.0,2015-10-10,0
810,20.6,32.13,9.76,51.34,88.4,19.15,0.0,2015-10-11,0
811,21.89,33.66,9.1,38.35,76.11,16.61,0.0,2015-10-12,0
812,20.94,33.27,9.32,37.62,69.92,13.79,0.0,2015-10-13,0
813,20.87,33.84,9.74,37.8,72.87,14.37,0.0,2015-10-14,0
814,22.03,33.58,10.36,31.36,55.67,11.66,0.0,2015-10-15,0
815,20.91,27.03,15.38,40.53,65.09,27.06,0.0,2015-10-16,0
816,17.68,24.57,11.77,58.58,84.3,35.88,0.0,2015-10-17,0
817,18.78,27.14,11.85,59.99,91.0,31.68,0.0,2015-10-18,0
818,19.21,29.83,11.31,64.21,89.9,23.68,3.4,2015-10-19,0
819,17.48,26.82,13.12,75.84,95.7,28.92,7.7,2015-10-20,0
820,13.26,19.64,10.18,88.1,96.9,62.02,14.4,2015-10-21,0
821,13.31,21.39,8.13,77.42,98.6,35.56,0.1,2015-10-22,0
822,13.91,23.33,5.61,70.21,98.6,28.86,0.0,2015-10-23,0
823,15.53,24.01,8.68,58.64,88.3,26.25,0.0,2015-10-24,0
824,14.08,23.28,5.62,61.18,95.2,27.94,0.0,2015-10-25,0
825,15.24,24.84,7.16,54.66,89.1,25.93,0.0,2015-10-26,0
826,16.05,27.09,5.95,48.06,92.2,13.38,0.0,2015-10-27,0
827,13.81,23.52,2.75,39.92,81.6,13.28,0.0,2015-10-28,0
828,12.31,19.13,7.6,72.14,97.3,30.52,5.6,2015-10-29,0
829,11.59,18.22,7.19,85.0,98.3,46.07,7.3,2015-10-30,0
830,11.29,20.5,4.6,70.46,99.4,26.26,0.1,2015-10-31,0
831,12.49,24.57,2.47,65.06,97.2,20.48,0.0,2015-11-01,0
832,13.38,25.13,2.84,62.73,96.7,25.79,0.0,2015-11-02,0
833,15.39,25.13,4.87,53.48,91.0,25.15,0.0,2015-11-03,0
834,13.66,21.21,4.79,60.14,90.5,33.77,8.9,2015-11-04,0
835,8.84,18.41,1.29,57.1,92.1,14.63,0.0,2015-11-05,0
836,8.27,20.56,-2.01,56.19,94.2,15.93,0.0,2015-11-06,1
837,11.13,19.08,4.86,47.57,75.73,26.58,0.0,2015-11-07,0
838,10.0,19.22,2.73,65.6,90.7,35.96,0.0,2015-11-08,0
839,11.07,22.87,0.95,61.57,95.7,19.62,0.0,2015-11-09,0
840,14.03,22.97,3.78,39.7,77.37,12.09,0.0,2015-11-10,0
841,8.91,17.51,-1.34,33.29,62.55,12.46,0.0,2015-11-11,1
842,6.54,18.91,-3.79,41.35,76.82,14.14,0.0,2015-11-12,1
843,8.89,20.54,-0.16,38.5,58.86,19.72,0.0,2015-11-13,1
844,11.02,21.86,0.09,51.81,74.16,27.2,0.0,2015-11-14,0
845,15.44,18.57,12.23,75.1,95.0,57.69,2.0,2015-11-15,0
846,10.99,20.02,3.13,61.08,93.1,25.48,0.0,2015-11-16,0
847,7.33,15.89,0.91,46.33,73.63,21.43,0.0,2015-11-17,0
848,7.07,19.57,-3.34,47.2,79.28,19.7,0.0,2015-11-18,1
849,7.13,20.36,-3.92,51.11,87.6,17.44,0.0,2015-11-19,1
850,8.46,22.07,-3.95,48.6,83.6,18.81,0.0,2015-11-20,1
851,8.02,16.18,-1.69,40.62,64.08,22.4,0.0,2015-11-21,1
852,4.67,18.27,-6.34,46.98,80.6,17.46,0.0,2015-11-22,1
853,4.59,18.93,-4.01,42.88,62.91,16.55,0.0,2015-11-23,1
854,8.52,22.36,-4.41,41.16,73.73,16.49,0.0,2015-11-24,1
855,13.65,23.8,3.48,46.25,90.0,20.26,1.3,2015-11-25,0
856,12.82,15.01,10.49,90.0,98.5,59.13,7.0,2015-11-26,0
857,11.83,16.56,7.75,92.8,99.8,75.48,6.5,2015-11-27,0
858,8.27,11.47,6.37,91.9,99.2,79.66,0.2,2015-11-28,0
859,9.9,16.36,5.35,81.7,99.7,32.89,0.0,2015-11-29,0
860,5.89,15.31,-1.98,50.63,85.3,18.14,0.0,2015-11-30,1
861,3.23,14.73,-4.94,58.92,94.9,13.44,0.0,2015-12-01,1
862,3.82,15.88,-4.53,44.63,85.2,12.74,0.0,2015-12-02,1
863,3.18,17.77,-7.4,54.14,100.0,13.5,0.0,2015-12-03,1
864,4.89,17.95,-5.97,55.21,89.4,22.8,0.0,2015-12-04,1
865,7.25,19.86,-1.85,53.22,84.7,19.92,0.0,2015-12-05,1
866,6.12,17.65,-4.23,42.64,76.54,16.07,0.0,2015-12-06,1
867,4.25,18.39,-4.84,55.11,86.7,19.97,0.0,2015-12-07,1
868,3.96,17.99,-6.44,56.97,90.3,19.4,0.0,2015-12-08,1
869,7.33,21.47,-3.19,50.37,83.9,17.93,0.0,2015-12-09,1
870,10.0,23.14,-2.99,45.24,84.8,18.38,0.0,2015-12-10,1
871,14.42,22.83,6.47,33.12,53.48,15.23,0.0,2015-12-11,0
872,8.6,15.46,3.16,61.01,94.3,34.47,5.2,2015-12-12,0
873,6.03,14.65,0.01,56.68,85.8,23.38,0.0,2015-12-13,0
874,7.61,16.53,0.53,45.53,69.38,24.38,0.0,2015-12-14,0
875,3.28,7.94,-4.18,41.57,69.94,25.43,0.0,2015-12-15,1
876,-0.62,9.74,-9.55,54.41,89.9,22.81,0.0,2015-12-16,1
877,0.42,11.97,-9.2,49.83,86.4,16.64,0.0,2015-12-17,1
878,1.75,15.51,-8.3,48.52,83.7,15.77,0.0,2015-12-18,1
879,4.24,16.89,-7.45,46.85,81.2,18.85,0.0,2015-12-19,1
880,9.3,17.24,1.06,41.71,76.69,19.68,0.0,2015-12-20,0
881,5.96,16.06,-1.92,49.98,86.5,21.88,0.0,2015-12-21,1
882,7.63,13.56,-0.38,53.73,69.74,36.81,0.0,2015-12-22,1
883,11.09,15.98,7.34,61.91,84.1,40.43,0.0,2015-12-23,0
884,10.48,17.15,2.76,61.15,88.9,33.42,0.0,2015-12-24,0
885,9.53,18.49,-0.58,55.03,91.8,22.01,0.0,2015-12-25,1
886,1.62,7.12,-2.08,78.17,98.3,48.63,0.0,2015-12-26,1
887,-0.3,4.58,-3.53,81.5,94.4,56.1,5.2,2015-12-27,1
888,-2.52,4.17,-7.14,86.2,96.0,59.92,2.7,2015-12-28,1
889,0.6,8.91,-6.19,77.99,95.1,41.09,1.2,2015-12-29,1
890,0.52,9.17,-7.21,76.39,95.6,40.84,0.0,2015-12-30,1
891,1.62,10.3,-4.35,73.26,94.7,40.69,0.0,2015-12-31,1
892,2.78,4.73,0.89,71.55,79.71,59.62,0.0,2016-01-01,0
893,2.15,7.92,-5.34,72.58,94.4,48.95,0.0,2016-01-02,1
894,0.33,12.2,-8.24,73.64,95.0,36.06,0.0,2016-01-03,1
895,2.38,9.58,-5.17,70.34,100.0,38.49,0.0,2016-01-04,1
896,5.31,9.41,2.58,91.1,97.8,75.36,2.3,2016-01-05,0
897,6.71,12.99,2.13,80.5,100.0,49.28,2.7,2016-01-06,0
898,5.66,11.28,-0.02,73.42,92.1,43.67,1.4,2016-01-07,1
899,3.71,8.91,-2.42,73.95,94.5,43.49,0.0,2016-01-08,1
900,1.69,10.69,-6.23,69.87,95.5,29.17,0.1,2016-01-09,1
901,0.19,8.02,-7.66,76.23,95.2,45.7,0.0,2016-01-10,1
902,1.61,8.66,-6.91,56.93,88.1,24.6,0.0,2016-01-11,1
903,-0.14,12.74,-9.06,60.05,90.6,22.7,0.0,2016-01-12,1
904,0.8,15.85,-10.14,53.52,90.4,14.26,0.0,2016-01-13,1
905,3.0,16.59,-9.67,48.03,87.1,15.41,0.0,2016-01-14,1
906,4.21,14.51,-7.33,50.33,83.5,20.28,0.0,2016-01-15,1
907,4.15,13.3,-6.16,51.61,90.1,22.81,0.0,2016-01-16,1
908,6.67,18.78,-4.52,44.56,82.1,16.0,0.0,2016-01-17,1
909,6.7,17.96,-5.77,42.68,80.3,15.88,0.0,2016-01-18,1
910,8.5,19.11,-0.67,36.75,63.14,15.54,0.0,2016-01-19,1
911,10.53,20.52,-0.8,36.31,65.64,11.04,0.0,2016-01-20,1
912,5.78,14.12,-3.84,34.68,58.76,13.83,0.0,2016-01-21,1
